0.125,32,0.6,0.0,0.0,1.0,0.0,0.3,0.5,0.4,2,10,0.015,1e-4
0.125,32,0.6,0.0,0.0,1.0,0.0,0.3,0.5,0.4,2,10,0.015,1e-5
0.125,32,0.6,0.0,0.0,1.0,0.0,0.3,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,0.0,0.0,1.0,0.0,0.3,0.5,0.4,2,10,0.015,1e-7
0.125,32,0.6,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-3
0.125,32,0.6,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-4
0.125,32,0.6,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-5
0.125,32,0.6,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-7
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-4
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-5
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.5,2,10,0.015,1e-6
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-7
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-4
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-5
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-7
0.125,32,0.6,5000,1000,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-6
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6,0.3
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6,0.4
0.125,32,0.6,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6,0.5
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-6,0.55
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-6,0.55
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.55
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.55
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.2
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.2
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.1
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.1
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.55
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.55
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.45
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.45
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.4
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.4
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.2
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.2
0.125,32,1,0.0,0.0,1.0,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.3
0.125,32,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.3
0.125,48,1,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.2
0.125,32,1,5000,500,0.7225,0.0,0.3,0.5,0.4,2,10,0.015,1e-3,0.3
0.125,32,1,0.0,0.0,1.0,0.0,0.3,0.5,0.4,2,10,0.015,1e-3,0.3
0.125,32,0.5,5000,500,0.7225,0.0,0.3,0.5,0.3,2,10,0.015,1e-3,0.3
0.125,32,0.51,0.0,0.0,1.0,0.0,0.3,0.5,0.3,2,10,0.015,1e-3,0.3
0.125,32,0.5,5000,500,0.7225,0.0,0.25,0.5,0.3,2,10,0.015,1e-3,0.3
0.125,32,0.51,5000,500,0.7225,0.0,0.3,0.5,0.3,2,10,0.015,1e-3,0.3
0.125,32,0.5,5000,500,0.7225,0.0,0.25,0.5,0.4,2,10,0.015,1e-3,0.3
