0.75,32,600,0,0,1.0,0.0,4,0.7,0.006
0.75,32,600,0,0,1.0,0.0,4,0.7,0.008
0.75,32,600,0,0,1.0,0.0,4,0.7,0.01
0.75,32,600,0,0,1.0,0.0,4,0.7,0.012
0.75,32,600,0,0,1.0,0.0,4,0.7,0.016
0.75,32,600,0,0,1.0,0.0,4,0.7,0.02
0.75,32,600,0,0,1.0,0.0,4,0.7,0.025
0.75,32,600,0,0,1.0,0.0,4,0.7,0.03
0.75,32,300,0,0,1.0,0.0,4,0.75,0.0013
0.75,32,300,0,0,1.0,0.0,4,0.75,0.0015
0.75,32,300,0,0,1.0,0.0,4,0.75,0.002
0.75,32,300,0,0,1.0,0.0,4,0.75,0.0025
0.75,32,300,0,0,1.0,0.0,4,0.75,0.003
0.75,32,300,0,0,1.0,0.0,4,0.75,0.004
0.75,32,300,0,0,1.0,0.0,4,0.75,0.005
0.75,32,300,0,0,1.0,0.0,4,0.75,0.006
0.75,32,300,0,0,1.0,0.0,4,0.75,0.008
0.75,32,300,0,0,1.0,0.0,4,0.75,0.01
0.75,32,300,0,0,1.0,0.0,4,0.75,0.012
0.75,32,300,0,0,1.0,0.0,4,0.75,0.016
0.75,32,300,0,0,1.0,0.0,4,0.75,0.02
0.75,32,300,0,0,1.0,0.0,4,0.8,0.001
0.75,32,300,0,0,1.0,0.0,4,0.8,0.0013
0.75,32,300,0,0,1.0,0.0,4,0.8,0.0015
0.75,32,300,0,0,1.0,0.0,4,0.8,0.002
0.75,32,300,0,0,1.0,0.0,4,0.8,0.0025
0.75,32,300,0,0,1.0,0.0,4,0.8,0.003
0.75,32,300,0,0,1.0,0.0,4,0.8,0.004
0.75,32,300,0,0,1.0,0.0,4,0.8,0.005
0.75,32,300,0,0,1.0,0.0,4,0.8,0.006
0.75,32,300,0,0,1.0,0.0,4,0.8,0.008
0.75,32,300,0,0,1.0,0.0,4,0.8,0.01
0.75,32,300,0,0,1.0,0.0,4,0.8,0.012
0.75,32,300,0,0,1.0,0.0,4,0.85,0.001
0.75,32,300,0,0,1.0,0.0,4,0.85,0.0013
0.75,32,300,0,0,1.0,0.0,4,0.85,0.0015
0.75,32,300,0,0,1.0,0.0,4,0.85,0.002
0.75,32,300,0,0,1.0,0.0,4,0.85,0.0025
0.75,32,300,0,0,1.0,0.0,4,0.85,0.003
0.75,32,300,0,0,1.0,0.0,4,0.85,0.004
0.75,32,300,0,0,1.0,0.0,4,0.85,0.005
0.75,32,300,0,0,1.0,0.0,4,0.85,0.006
0.75,32,100,0,0,1.0,0.0,4,0.9,0.001
0.75,32,100,0,0,1.0,0.0,4,0.9,0.0013
0.75,32,100,0,0,1.0,0.0,4,0.9,0.0015
0.75,32,100,0,0,1.0,0.0,4,0.9,0.002
0.75,32,100,0,0,1.0,0.0,4,0.9,0.0025
0.75,32,100,0,0,1.0,0.0,4,0.9,0.003
